Title,Score,ProgressChapter,ProgressVolumes,Type
Hisone to Maso-tan: Nao no Sora,0,5,1,MANGA
Ashita Shinu nara Nani Shitai?,0,1,0,MANGA
Kanai-kun,0,0,1,MANGA
Tsuki no Waltz,0,4,1,MANGA
Cremators,0,1,0,ONE_SHOT
Soul Kiss,0,5,1,MANGA
Aijin,0,6,1,MANGA
Sleeping Beauty no Mita Yume,0,6,1,MANGA
Usotsuki Marriage,0,4,1,MANGA
Over Take,0,7,1,MANGA
Genshoku Tsundere Danshi. Semekare,0,5,1,MANGA
Boku no Pet ni Narinasai.,0,1,0,ONE_SHOT
27-sai: Atashi, Koi ga, Shitai.,0,4,1,MANGA
Tokuni Maketemo Kamawanai,0,1,0,ONE_SHOT
Otouto wa, Ookami.,0,5,1,MANGA
Lost Girl,0,1,0,ONE_SHOT
Boku no Kichiku Megane,0,6,1,MANGA
Hitorijime: Choukyou Ganbou,0,78,10,MANGA
Category: Freaks,0,29,4,MANGA
F,0,328,28,MANGA
Chuuken Kunshu,0,7,1,MANGA
Youkoso Genkai Shuuraku e!,0,20,3,MANGA
Karera wa Yoru ka Ame no Naka,0,5,1,MANGA
Shiro no Eden,0,16,4,MANGA
I Love Her,0,22,5,MANGA
Wanbyeokhan Gyoshil,0,52,0,MANGA
Taizou Mote King Saga,0,0,8,MANGA
Dear Boys,0,92,23,MANGA
Fushigi Yuugi: Byakko Ibun,0,1,0,ONE_SHOT
Yuugatou,0,1,0,ONE_SHOT
Blue Cheese Table,0,36,0,MANGA
Ikusen no Yoru,0,18,3,MANGA
Seiseidoudou Futamata Suru Hanashi,0,10,1,MANGA
Magyetalchullok,0,93,0,MANGA
Slayers: Knight of the Aqualord,0,31,6,MANGA
Youkai Hunter,0,6,1,MANGA
Mayoi Neko Overrun!,0,0,12,NOVEL
Oyajina! ~Chinatsu to Tomoe no Baai~,0,10,1,MANGA
Waltz,0,29,6,MANGA
Dekoboko Girlish,0,43,3,MANGA
Final Fantasy Reishiki Gaiden: Hyouken no Shinigami,0,23,5,MANGA
Baba Yaga,0,12,3,MANGA
Simoun,0,5,1,MANGA
Teru Teru x Shounen,0,66,11,MANGA
Nejimaki Mano-san,0,1,0,ONE_SHOT
Kkeuteseobuteo Hangeoreum,0,76,0,MANGA
Kimi ga Suki Plus,0,3,1,MANGA
The Cherry Project,0,15,3,MANGA
Present for Me,0,7,1,MANGA
Satsuma Gishiden,0,0,6,MANGA
Daraku no Ou,0,13,2,NOVEL
Dramatic Maestro,0,0,3,MANGA
Cheer Cheer,0,8,1,MANGA
Hagane no Renkinjutsushi 0,0,1,0,ONE_SHOT
All Nude,0,7,1,MANGA
Daini Button Kudasai,0,14,1,MANGA
1-nen 5-kumi Ikimono Gakari,0,24,6,MANGA
Kanojo Iro no Kanojo,0,18,3,MANGA
Overdose,0,4,1,MANGA
Yubisaki wa Koi no Aji,0,7,1,MANGA
Oishii Study,0,3,1,MANGA
Boku no Negai ga Kanau nara,0,1,0,ONE_SHOT
B's-LOVEY Anthology: Ashita, Shinu.,0,8,1,MANGA
Bara no Hitomi wa Bakudan,0,8,1,MANGA
Aisanai Otoko,0,5,1,MANGA
Uchi no Ko ni Narinasai,0,9,1,MANGA
Chijou 10 Meter no Ori kara,0,10,1,MANGA
Akutai wa Toiki to Mazariau,0,6,1,MANGA
Tasogare wa Karera no Jikan,0,5,1,MANGA
Happy Yarou Wedding,0,6,1,MANGA
Hentai Kamen Returns,0,1,0,ONE_SHOT
Mizu no Kioku,0,5,1,MANGA
Shinigami no Aria,0,1,0,ONE_SHOT
Sakura Buntsuu,0,7,1,MANGA
Kyoudai Biyori,0,6,1,MANGA
Chupa!,0,1,0,ONE_SHOT
Aibou no Jouken,0,6,1,MANGA
Organ,0,1,0,ONE_SHOT
Kingdom Hearts Re:coded,0,9,1,NOVEL
Paprika,0,0,2,MANGA
Fujicue!!! Fuji Cue's Music,0,22,4,MANGA
Te wo Tsunagou yo,0,31,8,MANGA
Wo Bei Aidou Buke Miaoshule,0,125,0,MANGA
Mimi wo Sumaseba: Shiawase na Jikan,0,2,1,MANGA
Yuta-san wa Mama Naranai!,0,7,1,MANGA
Eden,0,5,1,MANGA
Sarashina Subaru-kun no Meirei wa Zettai!!,0,12,2,MANGA
Palgan Chaek,0,26,0,MANGA
melting summer,0,1,0,ONE_SHOT
Duction Man,0,0,4,MANGA
Demashita! Powerpuff Girls Z,0,12,2,MANGA
Ano Ko to Issho,0,56,13,MANGA
Wingman,0,85,13,MANGA
My Girl,0,27,5,MANGA
Ouji to Houkago,0,4,1,MANGA
Gyaru to Tsukiacchatta Anthology,0,12,1,MANGA
SSSS.GRIDMAN Comic Anthology SIDE: Takarada Rikka,0,14,1,MANGA
Digimon Zero Two,0,14,2,MANGA
Peta Girl,0,50,4,MANGA
Koakuma Cafe,0,25,4,MANGA
Adam no Junjou,0,6,1,MANGA
Tokurei Sochi Dantai Stella Jogakuin Koutou-ka C³-bu,0,43,3,MANGA
7SEEDS Gaiden,0,4,1,MANGA
InuYasha,0,0,1,NOVEL
Koi wa Nanairo Shichihenge!?,0,6,1,MANGA
Nadenade Shikoshiko.,0,33,1,MANGA
1 Deohagi 1-eun,0,52,0,MANGA
Honggane,0,56,11,MANGA
Otogimoyou Ayanishiki,0,21,5,MANGA
Kidou Senshi Gundam: Gyakushuu no Char - Beltorchika's Children,0,30,7,MANGA
Akuma na Kare to Ikenie Tenshi,0,5,1,MANGA
Hanma Baki 10.5 Gaiden: Pickle,0,7,1,MANGA
Heroman,0,0,5,MANGA
Kimi wa Boku wo Suki ni Naru,0,17,4,MANGA
World Customize Creator,0,0,5,NOVEL
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Comic Anthology,0,13,1,MANGA
Uza Kawaii Kouhai to Ichaicha suru dake no Anthology Comic,0,7,1,MANGA
Isekai Tensei Yuri Anthology,0,8,1,MANGA
Kyou mo Ashita mo.,0,63,11,MANGA
Otasuke Miko Miko-chan,0,10,2,MANGA
Tokarev no Ayaui Shiro,0,8,2,MANGA
Majime Succubus Hiragi-san,0,1,0,ONE_SHOT
Kokoro Note,0,1,0,ONE_SHOT
Koi Shika Dekinai yo,0,7,1,MANGA
Iinazuke Ryokan,0,3,1,MANGA
Short Program 3,0,13,1,MANGA
Ginchou Kidan,0,6,1,MANGA
Pandora Cube,0,1,0,ONE_SHOT
Boku wa Bokunari ni,0,7,1,MANGA
Yokubou no Shizuku,0,6,1,MANGA
Author's Pet,0,7,1,MANGA
Marriage Black,0,4,1,MANGA
Sakura no Uta: The tear flows because of tenderness.,0,6,1,MANGA
Aiyoku no Canon,0,1,0,ONE_SHOT
Uchuu wo Kaitaku Suru Houhou,0,1,0,ONE_SHOT
Koutetsu Jeeg,0,10,2,MANGA
Survival of the Dead,0,1,0,ONE_SHOT
Ikenie Yakata,0,1,0,ONE_SHOT
Cherry Love,0,5,1,MANGA
Ichiban Hoshii No,0,4,1,MANGA
Zheng Rong You Xi,0,49,1,MANGA
Yumeyume Kirakiradou,0,4,1,MANGA
Cat and Dog,0,81,5,MANGA
Tendou no Singularity,0,94,8,MANGA
Tetsunabe no Jan!,0,249,27,MANGA
Comic Anthology Kiwami: Horror, Suspense, Mystery,0,5,1,MANGA
Hunky Dory,0,14,3,MANGA
M.C. Law,0,28,3,MANGA
Onna no Hadaka wo Nama de Mitai,0,6,1,MANGA
Puchimon,0,81,10,MANGA
Munakata Kyouju Ikouroku,0,49,15,MANGA
13-nin no Short Suspense & Horror,0,14,1,MANGA
RDG: Red Data Girl,0,23,5,MANGA
Mahou Shoujo Pretty☆Bell,0,112,28,MANGA
Meina no Fukurou,0,14,2,MANGA
Hi Izuru Tokoro no Tenshi,0,50,11,MANGA
Jisatsu Yuugi,0,1,1,MANGA
Okubyou na Takase-san wa Kyou mo Kanojo wo Machi Wabiru,0,3,0,MANGA
Deep,0,45,0,MANGA
Rozen Maiden Zero,0,24,4,MANGA
Yeopjip Choeae,0,34,0,MANGA
Love Academy,0,18,0,MANGA
Taihen Yoku Dekimashita.,0,33,5,MANGA
Haru Niwa,0,4,1,MANGA
Akazukin Chacha,0,94,13,MANGA
Never Give Up!,0,77,13,MANGA
Haruhi Comic Anthology,0,57,3,MANGA
Canis: Dear Hatter,0,15,2,MANGA
Ningyo Ouji,0,3,1,MANGA
Gakkou Gurashi! Anthology Comic: On,0,16,1,MANGA
Meteor Methuselah: Kanzen Kouryakubon,0,3,1,MANGA
Madness,0,13,2,MANGA
Gal Kadou,0,0,3,MANGA
Red String,0,52,0,MANGA
Sakazuki-san Chi no Gikyoudai,0,29,4,MANGA
Bishounen Tanteidan,0,0,5,MANGA
Kago no Shoujo wa Koi wo suru,0,17,3,MANGA
G,0,0,1,MANGA
Gakumon!: Ookami Shoujo wa Kujikenai,0,54,3,MANGA
Ike! Ina-chuu Takkyuubu,0,157,13,MANGA
Phase 20,0,2,0,MANGA
Alto,0,12,2,MANGA
Kamisama no Joker,0,26,3,MANGA
Tamako Market,0,11,1,NOVEL
Hero Co., Ltd.,0,26,4,MANGA
Sugar,0,1,0,ONE_SHOT
Shoujo, Akuma to Naruniha,0,10,2,MANGA
Flowers,0,6,1,MANGA
Koi wo Suru DNA +,0,4,1,MANGA
Ringo Hoppe no Koi,0,3,1,MANGA
Kono Mama ja Dame Mitai desu,0,1,0,ONE_SHOT
Kyojin no Hoshi,0,0,19,MANGA
Shimoeda-san Chi no Akarui Shokutaku,0,9,1,MANGA
Kizoku no Aoi Seppun,0,6,1,MANGA
Ano Koi no Tsuzuki,0,4,1,MANGA
Anne-chan Tarou,0,1,0,ONE_SHOT
Sareki Oukoku,0,4,1,MANGA
Kamisama Onegai!,0,1,0,ONE_SHOT
Tagai no Guardian,0,1,0,ONE_SHOT
BLT - Burning Love Twin,0,7,1,MANGA
Hatsukoi Switch,0,6,1,MANGA
Musanso Renai,0,1,0,ONE_SHOT
Ai wo Hamu Akuma,0,1,0,ONE_SHOT
Momoiro Saeru Suman,0,1,0,ONE_SHOT
Hakoiri,0,9,1,MANGA
6 Hours and 5 Minutes,0,1,0,ONE_SHOT
Slayers: Medieval Mayhem,0,6,1,MANGA
Dollgun,0,0,9,MANGA
Gosick W,0,12,0,MANGA
Vampire,0,29,4,MANGA
Hitsuji ga Ippiki,0,4,1,MANGA
Arion,0,28,5,MANGA
Good Night,0,34,0,MANGA
Senobi no Housoku,0,6,1,MANGA
Kyoudai Gokko,0,9,2,MANGA
Hanaukyo Maid-tai,0,94,14,MANGA
Tandem Lover,0,6,1,MANGA
Kokuou Heika no Daimeiwaku na Kyuukon,0,7,1,MANGA
Hotel la Vie en Rose,0,4,1,MANGA
Orange Chocolate,0,0,13,MANGA
Tokkabu,0,23,4,MANGA
Chisa x Pon,0,0,8,MANGA
Too Much Pain,0,24,3,MANGA
Snow Drop,0,37,12,MANGA
Full Metal Panic! Another,0,34,6,MANGA
Star Light Woman,0,15,2,MANGA
Saihate no Ao,0,9,2,MANGA
Renai Anagram,0,7,1,MANGA
Furari,0,4,1,MANGA
Arata naru Sekai: Gendai-hen,0,0,1,NOVEL
Inu to Hasami wa Tsukaiyou,0,79,10,NOVEL
Mishiro-san to Yamada-kun,0,24,0,MANGA
Mobile Suit Gundam SEED: Astray,0,11,3,MANGA
Dorothea: Majo no Tetsutsui,0,32,6,MANGA
Tensei shitemo Shachiku Datta Ken,0,21,2,MANGA
Atom Cat,0,7,1,MANGA
Crimson Cross ~Shi ga Futari wo Wakatsu Made~,0,3,1,MANGA
Takane no Hana wa, Chirasaretai,0,0,2,MANGA
Sore ga Seiyuu!,0,2,2,MANGA
Obaa-chan to Game,0,22,3,MANGA
Sis Plus,0,50,6,MANGA
Honnou Chocolate,0,5,1,MANGA
B't X,0,63,16,MANGA
Buster Dress,0,20,4,MANGA
Kono Jinruiiki no Zelphy,0,0,5,MANGA
Blade Note,0,24,0,MANGA
Wo Zui Te Bie De Ta,0,40,0,MANGA
Onna Kishi "Hime ni wa Shinde Itadakimasu.",0,13,2,MANGA
1999 Shanghai,0,17,4,MANGA
Domang, Manggak,0,37,0,MANGA
Koutetsujou no Kabaneri: Akatsuki,0,6,1,NOVEL
Sinryeong,0,139,3,MANGA
Love x Rob x Stockholm,0,14,2,MANGA
Kidou Senshi Gundam 0079,0,72,12,MANGA
Darenimo Aisarenai,0,7,1,MANGA
Kuraku naru Made Matte,0,1,0,ONE_SHOT
Fukuyadou Honpo,0,50,11,MANGA
Gravity Eyes,0,10,2,MANGA
Ookami no Ketsuzoku,0,5,1,MANGA
Yogoto Akuma to Kiss wo Suru,0,5,1,MANGA
Manatsu no Nureta Toiki,0,5,1,MANGA
Roundabout,0,1,0,ONE_SHOT
Paran Majang Diary,0,0,9,MANGA
Bokura no Oukoku,0,41,6,MANGA
Sara no Ue no Kanojo,0,1,0,ONE_SHOT
Baki Tokubetsu-hen Saga,0,8,1,MANGA
Doors of Chaos,0,15,3,MANGA
Hyouketsu Kyoukai no Eden,0,0,13,NOVEL
Kanojo no Carrera,0,272,24,MANGA
Kuroyuri-sou no Henna Ikimono.,0,22,2,MANGA
Hakwonmul,0,84,0,MANGA
Gobaegeul Motago,0,48,0,MANGA
Junjou Romantica dj - Chika * Chika Cheap Star,0,1,1,MANGA
Sakura no Ichiban!,0,25,5,MANGA
Mobile Suit Gundam Unicorn,0,0,10,NOVEL
Waga Na wa Nero,0,15,2,MANGA
Kagami ga Kita,0,6,1,MANGA
Sonyeowang,0,35,8,MANGA
Kamakiri,0,6,1,MANGA
Pokemon Diamond & Pearl: Giratina to Sora no Hanataba Sheimi,0,4,1,MANGA
Atsuize Pen-chan,0,21,2,MANGA
Teki wa Ousama,0,5,1,MANGA
Happy Tomorrow,0,4,1,MANGA
Thank you my God,0,7,1,MANGA
Ghost Only: Yuurei Senyou Restaurant,0,12,2,MANGA
Pocket Monsters SPECIAL: X & Y,0,39,6,MANGA
Makui no Rease,0,53,6,MANGA
Yogakure,0,11,2,MANGA
Boys Be ...,0,255,32,MANGA
Godhand Teru,0,478,62,MANGA
Kunshu no Ai wa Yoru ni Hana Saku,0,5,1,MANGA
Hatsukoi Encounter,0,6,1,MANGA
Osananajimi no Mune ga Ookiku Natta no wa Ore no Sei Kamo Shirenai,0,1,0,ONE_SHOT
Airyouran Gakuen,0,5,1,MANGA
High School DxD: Akuma no Oshigoto,0,6,1,MANGA
Dekiai Rule,0,4,1,MANGA
Kanashii Kotoba,0,6,1,MANGA
Kimi wo Watareba,0,6,1,MANGA
Jounetsu no Young Man,0,8,1,MANGA
Akutai wa Ude no Naka de Futatabi,0,6,1,MANGA
Renai Nenrei,0,12,2,MANGA
Hanakage no Kioku,0,6,1,MANGA
Mayou Otoko,0,5,1,MANGA
Zutto Issho ni Kurashimashou,0,7,1,MANGA
close your eyes,0,1,0,ONE_SHOT
Sokkuri Mate,0,1,0,ONE_SHOT
Kago no Naka,0,1,0,ONE_SHOT
Close Your Eyes,0,1,0,ONE_SHOT
One Love,0,1,0,ONE_SHOT
Tropical ni Koiiro,0,1,0,ONE_SHOT
Sweetheart Devil,0,1,0,ONE_SHOT
Out,0,1,0,ONE_SHOT
Hungry Prince,0,1,0,ONE_SHOT
Anata ni Tsunagaretai,0,4,1,MANGA
Asahina Koharu no Mousou Biyori,0,1,0,ONE_SHOT
Blue Eyes,0,1,1,MANGA
Hadaka no Jibun,0,1,0,ONE_SHOT
Chocolate,0,7,1,MANGA
Heaven,0,5,1,MANGA
Mamotte Shugogetten,0,68,11,MANGA
Ameiro Kouchakan Souwa: Lilyca,0,9,3,MANGA
Venus Senki,0,29,4,MANGA
Anata no Tsubomi wo Osewa Shimasu!,0,7,1,MANGA
Kamigami no Yama: Makyou no Mine,0,1,0,ONE_SHOT
Yumekui Merry 4-Koma Anthology,0,0,2,MANGA
Gozen 0-ji, Kiss Shi ni Kite yo,0,0,12,MANGA
Tamachen!!,0,4,1,MANGA
Date Ast Like,0,24,4,MANGA
Yo no Na wa Zushio,0,26,4,MANGA
Okusama wa Shougakusei,0,9,1,MANGA
Tsukiatte Agetemo Ii ka na,0,5,0,MANGA
Ayashikotogatari,0,16,3,MANGA
Sengoku Basara Ranse Ranbu,0,9,3,MANGA
Fairy Tail: Happy no Daibouken,0,80,8,MANGA
Petit Eva: Evangelion@School,0,29,2,MANGA
Ijiwaru na Hito,0,6,1,MANGA
Houkago Nijigenme!,0,9,1,MANGA
Like as the Time Will Come When it Will Rain,0,7,1,MANGA
Sono Saki no Fuukei,0,4,1,MANGA
BxB Brothers,0,70,10,MANGA
Tobenai Majo,0,12,3,MANGA
Yesterday wo Utatte: afterword,0,0,1,MANGA
True True,0,10,1,MANGA
Ruka to Ita Natsu,0,27,4,MANGA
Heart no Kuni de Ochakai,0,3,1,MANGA
Hisho Ikuseichuu,0,18,2,MANGA
Kilico,0,41,4,MANGA
Beshari Gurashi,0,0,20,MANGA
Toshishita Kareshi ni Hirowaremashita,0,6,1,MANGA
Nadeshiko Club,0,35,7,MANGA
Izanai: Hyakunen no Koi,0,10,1,MANGA
Darkrai Mission Story: Pokémon Ranger Vatonage,0,4,1,MANGA
Minidura,0,29,4,MANGA
Will o' Wisp,0,9,2,MANGA
Offered,0,43,4,MANGA
Painting Warriors,0,26,3,MANGA
Kami to Yobareta Kyuuketsuki,0,34,6,MANGA
Clash,0,5,1,MANGA
Veteran Shougakusei Takashi,0,360,3,MANGA
Mikubon,0,22,1,MANGA
Naisho no Otome Revolver,0,6,1,MANGA
Ar Tonelico,0,12,3,MANGA
Minus Literacy,0,9,1,MANGA
Himiko-Den,0,6,1,MANGA
Gestalt,0,51,8,MANGA
Saeki-kun ni Tsunagachau!,0,8,1,MANGA
Shisei no Otoko,0,6,1,MANGA
Meine Liebe: Eien Naru Traumerei,0,11,4,MANGA
Baby Face,0,1,0,ONE_SHOT
Genghis Khan,0,42,5,MANGA
Mottomo Utsukushii Uso no Koto,0,4,1,MANGA
Kayashimashi no Yuugana Seikatsu,0,21,3,MANGA
Wild Fangs,0,7,1,MANGA
Henai Prince,0,6,1,MANGA
Genjui Toteku,0,1,0,ONE_SHOT
Cherry na Teacher,0,5,1,MANGA
Omoisugoshi mo Koi no Uchi,0,9,1,MANGA
Smoker,0,7,1,MANGA
Hajishirazu na Yoru,0,6,1,MANGA
Sasayaku no wa Sono Yubi,0,5,1,MANGA
Haitoku no Love Sick,0,8,1,MANGA
Aniki Joutou,0,12,2,MANGA
Legendz,0,18,4,MANGA
Wild Kiss,0,3,0,MANGA
Ijiwaru na Kamisama,0,1,0,ONE_SHOT
Coffee Mou Ippai,0,60,5,MANGA
In The Chocolate,0,4,1,MANGA
Koi Suta,0,6,1,MANGA
Candy Doll,0,1,0,ONE_SHOT
Kimi no Tame ni Hiku Chopin,0,20,4,MANGA
Edo Karuta,0,4,1,MANGA
Maison de Maid,0,44,0,MANGA
Hyakunen Kesshou Mokuroku,0,7,1,MANGA
Teens House,0,11,2,MANGA
Senpai no Mizugi,0,8,1,MANGA
Kenjuu Tenshi,0,14,1,MANGA
Kono Ai wa, Itan.,0,21,3,MANGA
Jiuming! Zhege Mao Tongzhi de Shijie,0,81,0,MANGA
.hack//CELL,0,13,2,NOVEL
Wild da mon,0,16,3,MANGA
Hakobune Hakusho,0,31,7,MANGA
Shiwa,0,5,1,MANGA
Suna no Shiro,0,34,7,MANGA
Batman: The Child of Dreams,0,10,1,MANGA
Oresama no Toriko,0,5,1,MANGA
Higurashi no Naku Koro ni Jan: Tsubamegaeshi-hen,0,0,2,MANGA
Gozen 3-ji no Kikenchitai,0,24,4,MANGA
Muriyari♥Wedding,0,7,1,MANGA
Tokyo Yamimushi,0,58,7,MANGA
Make Sweet,0,5,1,MANGA
Te Asobi.,0,32,3,MANGA
Hakuouki,0,0,4,MANGA
Fire Emblem if: Nibelung no Houkan,0,17,2,MANGA
Kyouhaku Dog’s - Another Secret,0,48,7,MANGA
Ikujinashi no Kimi ni Sasageru,0,5,1,MANGA
Kamisama Kazoku,0,0,5,MANGA
Shooting Star,0,6,1,MANGA
Tetsuya: Jansei to Yobareta Otoko,0,339,41,MANGA
Arcana,0,23,11,MANGA
Doing Time,0,12,1,MANGA
Mizu ni Sumu Hana,0,24,5,MANGA
Venus wa Kataomoi,0,58,12,MANGA
Kimi wa Tomodachi,0,1,0,ONE_SHOT
Zero: The Man of the Creation,0,488,78,MANGA
Seigai no Majo,0,41,7,MANGA
Futago no Kishi,0,16,1,MANGA
Suiren,0,5,1,MANGA
Hand×Red,0,19,3,MANGA
Kyou, Hana no Gotoshi,0,6,1,MANGA
Koi wo Suru nara Kono Machi de,0,7,1,MANGA
Honenuki ni Saretai,0,7,1,MANGA
Yubisaki no Koi,0,6,1,MANGA
Koishii Akuma,0,7,1,MANGA
Koisuru nante Kiite Nai,0,5,1,MANGA
Haa Haa,0,13,3,MANGA
Koibito wa Doukyonin,0,1,0,ONE_SHOT
Solo Sex,0,6,1,MANGA
Kokoro to Karada no Hazama,0,1,0,ONE_SHOT
Onozomi no Mama ni,0,6,1,MANGA
Hibi Renren,0,7,1,MANGA
Full Moon ni Sasayaite,0,8,2,MANGA
Eoneoleul Saneun Siin,0,3,0,MANGA
Kigeki wa Koi de Shinka Suru,0,5,1,MANGA
Cristo,0,4,1,MANGA
Shigatsu no Hina,0,1,0,ONE_SHOT
Onee-chan ga Mamotte Ageru!,0,6,1,MANGA
Rouge Noir,0,8,2,MANGA
AR ~ Forgotten Summer,0,3,1,MANGA
Ageha,0,0,2,MANGA
Akachan no Oshigoto,0,1,0,ONE_SHOT
Hanairo Virgin Soil,0,4,1,MANGA
Kantan na Monitor desu,0,28,1,NOVEL
Theseus no Fune,0,89,10,MANGA
Natsunokumo,0,0,8,MANGA
Shishunki no Himitsu,0,1,0,MANGA
Heart,0,58,10,MANGA
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...: Girls Patch ,0,0,1,MANGA
Sono Voice, Yuuryou Desu ka?,0,8,2,MANGA
Himegoto+,0,7,1,MANGA
B's-LOVEY Anthology: BL of the Dead,0,8,1,MANGA
Tousaku no Honey,0,2,0,MANGA
Kekkon Shiyou yo,0,20,4,MANGA
Tiger & Bunny The Comic,0,42,7,MANGA
Mobile Suit Gundam 00F,0,20,4,MANGA
Tanzawa Sudachi ga Koko ni Iru!,0,26,2,MANGA
Tears of a Lamb,0,42,7,MANGA
Shinyuu to Watashi no Suki na Hito,0,0,1,MANGA
Bokura wo Hedateru Ao to Shiro,0,5,1,MANGA
Namaiki Hierarchy,0,6,1,MANGA
0 kara Hajimeru Manga Kyoushitsu,0,8,1,MANGA
LEGEND,0,50,10,MANGA
Makai Ishi Mephisto,0,13,3,MANGA
Yacchimaina!,0,4,1,MANGA
Bakemono Recchan/Kinoko Takenoko,0,13,1,MANGA
Aratama Tribe,0,7,1,MANGA
Ronald no Yabou,0,8,1,MANGA
Batman: Death Mask,0,4,1,MANGA
Please,0,6,1,MANGA
Medete, Junjou,0,9,1,MANGA
Circle Crash!,0,155,0,MANGA
Ashita, Naisho no Kiss shiyou,0,12,3,MANGA
Hikoutei Jidai,0,3,1,MANGA
Seopinghareo Gallae?,0,4,0,MANGA
Candy Life,0,6,1,MANGA
Lord,0,154,22,MANGA
Sailor Fuku to Juusensha,0,42,9,MANGA
Tounan Kadoheya Kare No Koi,0,7,1,MANGA
Sarazanmai,0,0,2,NOVEL
Dakaretai Otoko,0,8,1,MANGA
Manga Carmilla: GIRL'S ONLY,0,12,1,MANGA
Shoujo Shuutome no Yuuutsu,0,1,0,ONE_SHOT
Wild Cats,0,3,1,MANGA
Sarang Seureoun Bokhee-ssi,0,75,0,MANGA
Missing Code,0,7,1,MANGA
Datte Ai ja Nai!?,0,7,1,MANGA
Miman Renai dj - Summer Story,0,1,1,MANGA
Ryuu to Hidari Te,0,1,0,ONE_SHOT
Viskeith no Akai Ningyou,0,1,0,ONE_SHOT
Horan,0,1,0,ONE_SHOT
Aiomou Hito: Sex Friend,0,4,1,MANGA
Wagamama na Jewel,0,5,1,MANGA
Boy Fusion Girl,0,1,0,ONE_SHOT
Bokura no Saidai Kouyakusuu,0,6,1,MANGA
Enjou Mate,0,6,1,MANGA
Café Kichijoji de,0,14,3,MANGA
Kiseki no Shounen,0,20,3,MANGA
Red Beryl ni Sayonara,0,14,3,MANGA
Kataomoi Shoten,0,15,3,MANGA
Watashi ga Oneechan Nan Dakara ne!,0,14,2,MANGA
Fudanjuku Monogatari,0,7,1,MANGA
Kiiroi Hon: Jacques Thibault to Iu Na no Yuujin,0,8,1,MANGA
Boyfriend no Jouken,0,4,1,MANGA
Jigoku Koi Sutefu,0,15,2,MANGA
3-kai Mawatte Suki to Ie,0,6,1,MANGA
Choujigen Game Neptune,0,7,1,MANGA
Daikousha Nagi,0,9,2,MANGA
Inukei Danshi ni Natsukarechuu,0,5,1,MANGA
Majutsushi Orphen,0,200,20,NOVEL
The Ring 2,0,6,1,MANGA
Alice Quartet Obbligato,0,8,1,MANGA
Guilty Crown: Princess of Deadpool,0,9,1,NOVEL
Shiruba,0,51,2,MANGA
Choir!,0,0,3,MANGA
Kyupiko!: Fushimatsu Tenshi no Mismanagement,0,24,5,MANGA
La Quinta Camera,0,9,1,MANGA
Amagoi,0,0,4,MANGA
Susanghan Recipe,0,33,0,MANGA
Private Actress,0,34,8,MANGA
Kimi no Yume wo Miteiru,0,7,1,MANGA
Chopperman,0,25,5,MANGA
Kyouai Catastrophe,0,12,3,MANGA
Jinzou Ningen Kikaida,0,0,6,MANGA
A-Senpai,0,1,0,ONE_SHOT
K,0,5,1,MANGA
Bokura no Funkasai,0,16,1,MANGA
Otogibanashi wo Anata ni,0,3,1,MANGA
in August,0,6,1,MANGA
Warui Yume no Sono Saki...,0,10,1,MANGA
Seikesshou Albatross,0,47,5,MANGA
Meisou Kuiki,0,10,2,MANGA
Odu-kun no Vita Sexualis,0,6,1,MANGA
La Vie en Doll,0,26,4,MANGA
Togari Shiro,0,18,3,MANGA
Rental Shop,0,2,0,MANGA
Ou to Sokkin,0,1,0,ONE_SHOT
Eat-Man: The Main Dish,0,33,6,MANGA
See You Later, Mermaid,0,6,1,MANGA
Watarai-kun ke no Youkai-san,0,1,0,ONE_SHOT
Bokura no Ibasho,0,1,0,ONE_SHOT
Neo Arcadia - Yami ni Saku Niji,0,9,1,MANGA
Birikketsu no Mahou,0,7,1,MANGA
Koi no Akashingou,0,1,0,ONE_SHOT
Anti Love Sentai: Hayata Joe,0,1,0,ONE_SHOT
Yome ga Loli tte doo yo!?,0,6,1,MANGA
Hagure Idol Jigokuhen Gaiden: Princess Sarah,0,0,1,MANGA
Henshin,0,5,1,MANGA
Kagakushitsu e Douzo,0,20,3,MANGA
Slayers Revolution,0,6,1,MANGA
Colorful Hayate no Gotoku!,0,19,1,MANGA
Himegoto Comic Anthology,0,15,1,MANGA
Inhyeongui Jip,0,28,0,MANGA
Super Danganronpa 2: Sayonara Zetsubou Gakuen,0,0,3,MANGA
Tableau numéro 20,0,6,1,MANGA
Fujiwara Hakushaku no Junan,0,28,3,MANGA
Takeru ~ Opera Susanoh Sword of the Devil,0,19,4,MANGA
Photokano: Your Eyes Only,0,28,4,MANGA
Kuramochi Youichi Special Bangaihen: OutRun,0,1,0,MANGA
Ijiwaru,0,5,1,MANGA
Senzoku de Aishite,0,9,1,MANGA
Joke:Яr's,0,18,3,MANGA
Black Dog,0,0,13,MANGA
Jashin Average,0,82,3,NOVEL
Shoujo-tachi no Kaidan,0,5,1,MANGA
Innocent Rouge Gaiden: Ouhi Antoinette, Mona Lisa ni Au,0,1,0,ONE_SHOT
Space Soldier Karabuki Kenzan!,0,1,0,ONE_SHOT
Orc Henshuu to Onna Kishi Mangaka-san,0,16,3,MANGA
